Name,Assigned Male,Year,Assigned Female,Total
Rayne,,2015,3.0,
Rhian,,2015,3.0,
Romi,,2015,3.0,
Ryleigh,,2015,3.0,
Simran,,2015,3.0,
Siobhan,,2015,3.0,
Agnes,,2015,2.0,
Broghan,,2015,2.0,
Iman,,2015,3.0,
Jaime,,2015,3.0,
Jaymie,,2015,3.0,
Camryn,,2015,3.0,
Christine,,2015,3.0,
Denver,,2015,3.0,
Jia,,2015,3.0,
Jodi,,2015,3.0,
Monica,,2015,3.0,
Kenzi,,2015,3.0,
Kimberley,,2015,3.0,
Kirstin,,2015,3.0,
Angela,,2015,5.0,
Macy,,2015,25.0,
Catherine,,2015,24.0,
Libby,,2015,24.0,
Marnie,,2015,24.0,
Indie,,2015,23.0,
Ciara,,2015,22.0,
Callie,,2015,32.0,
Laura,,2015,31.0,
Hayley,,2015,29.0,
Jennifer,,2015,29.0,
Maddison,,2015,28.0,
Piper,,2015,28.0,
Eleanor,,2015,26.0,
Kaci,,2015,16.0,
Kendall,,2015,16.0,
Darci,,2015,15.0,
Katy,,2015,15.0,
Abbey,,2015,14.0,
Alana,,2015,14.0,
Melissa,,2015,21.0,
Payton,,2015,17.0,
Macey,,2015,17.0,
Heather,,2015,20.0,
Louise,,2015,20.0,
Alisha,,2015,19.0,
Kirsty,,2015,19.0,
Jorgie,,2015,18.0,
Kacey,,2015,18.0,
Katherine,,2015,18.0,
Saoirse,,2015,18.0,
Kate,,2015,17.0,
Leah,,2015,124.0,
Zoe,,2015,122.0,
Daisy,,2015,119.0,
Amber,,2015,113.0,
Amy,,2015,112.0,
Lilly,,2015,93.0,
Rebecca,,2015,89.0,
Willow,,2015,88.0,
Brooke,,2015,87.0,
Katie,,2015,159.0,
Sophie,,2015,468.0,
Olivia,,2015,452.0,
Isla,,2015,419.0,
Jessica,,2015,357.0,
Amelia,,2015,352.0,
Grace,,2015,255.0,
Freya,,2015,245.0,
Emma,,2015,224.0,
Anna,,2015,223.0,
Eilidh,,2015,208.0,
Aria,,2015,179.0,
Erin,,2015,160.0,
Holly,,2015,157.0,
Abbie,,2015,76.0,
Kayla,,2015,75.0,
Alexis,,2015,44.0,
Sara,,2015,42.0,
Victoria,,2015,42.0,
Madison,,2015,41.0,
Darcey,,2015,40.0,
Hanna,,2015,39.0,
Lara,,2015,38.0,
Alexandra,,2015,36.0,
Aimee,,2015,46.0,
Summer,,2015,74.0,
Sarah,,2015,70.0,
Rose,,2015,67.0,
Elizabeth,,2015,63.0,
Rachel,,2015,63.0,
Iona,,2015,62.0,
Darcy,,2015,59.0,
Lauren,,2015,59.0,
Maria,,2015,52.0,
Hope,,2015,49.0,
Georgie,,2015,47.0,
Billie,,2015,14.0,
Claire,,2015,7.0,
Frances,,2015,7.0,
Jodie,,2015,7.0,
Josephine,,2015,7.0,
Kennedy,,2015,7.0,
Leona,,2015,7.0,
Michelle,,2015,7.0,
Blaire,,2015,7.0,
Margaret,,2015,8.0,
Perrie,,2015,8.0,
Samantha,,2015,8.0,
Ashleigh,,2015,7.0,
Paris,,2015,6.0,
Sydney,,2015,6.0,
Ainsley,,2015,5.0,
Lea,,2015,6.0,
Tegan,,2015,7.0,
Ashley,,2015,6.0,
Avery,,2015,6.0,
Charli,,2015,6.0,
Gabrielle,,2015,6.0,
Indi,,2015,6.0,
Kendal,,2015,6.0,
Kirsten,,2015,6.0,
Julie,,2015,8.0,
Chelsea,,2015,12.0,
Joy,,2015,12.0,
Kathryn,,2015,12.0,
Ruth,,2015,12.0,
Shannon,,2015,12.0,
Aubrey,,2015,11.0,
Christina,,2015,11.0,
Gemma,,2015,11.0,
Jade,,2015,11.0,
Karis,,2015,11.0,
Mary,,2015,11.0,
Miley,,2015,11.0,
Kelsey,,2015,14.0,
Addison,,2015,13.0,
Elle,,2015,13.0,
Kayleigh,,2015,13.0,
Alix,,2015,12.0,
Amira,,2015,12.0,
Morven,,2015,11.0,
Natalie,,2015,11.0,
Jess,,2015,9.0,
Nicola,,2015,9.0,
Nikola,,2015,9.0,
Stephanie,,2015,9.0,
Amanda,,2015,8.0,
Rebekah,,2015,11.0,
Courtney,,2015,10.0,
Dakota,,2015,10.0,
Fallon,,2015,10.0,
Islay,,2015,10.0,
Fiona,,2015,8.0,
Nova,,2015,10.0,
Abi,,2015,9.0,
Ariya,,2015,9.0,
Danielle,,2015,9.0,
Ann,,2015,1.0,
Amrit,,2015,1.0,
Allison,,2015,1.0,
Aman,,2015,1.0,
Ashtyn,,2015,1.0,
Bailie,,2015,1.0,
Katrina,,2015,2.0,
Keeley,,2015,2.0,
Kerry,,2015,2.0,
Keryn,,2015,2.0,
Kristin,,2015,2.0,
Jo,,2015,2.0,
Jamie-Lee,,2015,2.0,
Deryn,,2015,2.0,
Charlee,,2015,2.0,
Cheryl,,2015,2.0,
Clare,,2015,2.0,
Indiana,,2015,2.0,
Everly,,2015,2.0,
Ainslie,,2015,1.0,
Patricia,,2015,2.0,
Reese,,2015,2.0,
Stacey,,2015,2.0,
Theresa,,2015,2.0,
Tracy,,2015,2.0,
Valerie,,2015,2.0,
Sacha,,2015,2.0,
Sally,,2015,2.0,
Sharon,,2015,2.0,
Shona,,2015,2.0,
Simone,,2015,2.0,
Nikita,2.0,2015,2.0,4.0
Nicky,2.0,2015,,
Reign,2.0,2015,1.0,3.0
Reeve,2.0,2015,,
Reegan,2.0,2015,,
Kiran,2.0,2015,,
Kieron,2.0,2015,,
Kallan,2.0,2015,,
Zia,2.0,2015,2.0,4.0
Wallace,2.0,2015,,
Sidney,2.0,2015,1.0,3.0
Shea,2.0,2015,1.0,3.0
Shaye,2.0,2015,,
Ruadhan,2.0,2015,1.0,3.0
Ty,2.0,2015,1.0,3.0
Torrin,2.0,2015,,
Tate,2.0,2015,1.0,3.0
Blayne,2.0,2015,,
August,2.0,2015,1.0,3.0
Clarke,2.0,2015,3.0,5.0
Brogan,2.0,2015,9.0,11.0
Che,2.0,2015,,
Charley,2.0,2015,15.0,17.0
Cade,2.0,2015,,
Yi,3.0,2015,2.0,5.0
Stevie,3.0,2015,5.0,8.0
Ally,2.0,2015,3.0,5.0
Grant,2.0,2015,,
Harri,2.0,2015,1.0,3.0
Devlin,2.0,2015,,
Devin,2.0,2015,,
Dara,2.0,2015,3.0,5.0
Dani,2.0,2015,5.0,7.0
Darrell,2.0,2015,,
Emile,2.0,2015,1.0,3.0
Edan,2.0,2015,,
Corin,2.0,2015,,
Sol,3.0,2015,,
Bobbie,1.0,2015,1.0,2.0
Blyth,1.0,2015,1.0,2.0
Ayomide,1.0,2015,,
Ayman,1.0,2015,1.0,2.0
Baillie,1.0,2015,,
Bayley,1.0,2015,,
Christy,1.0,2015,1.0,2.0
Christie,1.0,2015,2.0,3.0
Codey,1.0,2015,,
Caley,1.0,2015,,
Charly,1.0,2015,,
Albi,1.0,2015,1.0,2.0
Alba,1.0,2015,29.0,30.0
Aden,1.0,2015,,
Arya,1.0,2015,46.0,47.0
Ariel,1.0,2015,1.0,2.0
Andrea,1.0,2015,2.0,3.0
Angel,1.0,2015,13.0,14.0
Simon,3.0,2015,,
Shane,15.0,2015,,
Rudi,15.0,2015,,
Rio,15.0,2015,,
Oran,15.0,2015,3.0,18.0
Miller,15.0,2015,1.0,16.0
Kenzie,15.0,2015,7.0,22.0
Douglas,15.0,2015,,
Donald,15.0,2015,,
Bruce,14.0,2015,,
Colin,15.0,2015,,
Bobby,15.0,2015,,
Zain,16.0,2015,,
Muhammed,16.0,2015,,
Julian,16.0,2015,,
Ezra,16.0,2015,,
Campbell,16.0,2015,,
Brian,16.0,2015,,
Cohen,15.0,2015,,
Aston,16.0,2015,,
Kody,14.0,2015,,
Iain,12.0,2015,,
Darren,12.0,2015,,
Ronnie,13.0,2015,2.0,15.0
Rohan,13.0,2015,,
Richard,13.0,2015,,
Ian,14.0,2015,,
Rayyan,13.0,2015,,
Luka,13.0,2015,1.0,14.0
Francis,13.0,2015,,
Fionn,13.0,2015,1.0,14.0
Conner,13.0,2015,,
Leyton,14.0,2015,1.0,15.0
Lennox,14.0,2015,1.0,15.0
Noel,13.0,2015,,
Arron,16.0,2015,,
Bryce,20.0,2015,,
Adrian,20.0,2015,,
Stuart,21.0,2015,,
Dean,21.0,2015,,
Billy,21.0,2015,,
Joe,20.0,2015,,
Ronan,22.0,2015,,
Quinn,22.0,2015,40.0,62.0
Felix,22.0,2015,,
Taylor,23.0,2015,37.0,60.0
Spencer,23.0,2015,,
Rowan,23.0,2015,43.0,66.0
Jonathan,23.0,2015,,
Ali,23.0,2015,2.0,25.0
Shaun,22.0,2015,,
Marc,20.0,2015,,
Rogan,20.0,2015,1.0,21.0
Teddy,20.0,2015,2.0,22.0
Nico,17.0,2015,1.0,18.0
Lawson,17.0,2015,,
Hudson,17.0,2015,,
Christian,17.0,2015,1.0,18.0
Casey,17.0,2015,36.0,53.0
Stewart,18.0,2015,,
Lennon,18.0,2015,,
Cayden,18.0,2015,,
Caiden,18.0,2015,,
Martin,19.0,2015,,
Lee,19.0,2015,,
Kerr,19.0,2015,,
Jan,19.0,2015,,
Toby,24.0,2015,,
Beau,8.0,2015,14.0,22.0
Ryley,9.0,2015,,
Preston,9.0,2015,,
Brayden,8.0,2015,,
Milan,9.0,2015,2.0,11.0
Marshall,9.0,2015,,
Marley,9.0,2015,17.0,26.0
Karson,9.0,2015,,
Kade,9.0,2015,,
Micah,9.0,2015,,
Phoenix,8.0,2015,2.0,10.0
Mylo,8.0,2015,,
Lawrie,8.0,2015,,
Keiran,8.0,2015,,
Karter,8.0,2015,,
Graham,8.0,2015,,
Glenn,8.0,2015,,
Gavin,8.0,2015,,
Keegan,8.0,2015,,
Gordon,9.0,2015,,
Caden,10.0,2015,,
Rayan,11.0,2015,,
Mathew,11.0,2015,,
Gary,11.0,2015,,
Darragh,11.0,2015,,
Ayden,11.0,2015,,
Sandy,12.0,2015,1.0,13.0
Drew,10.0,2015,1.0,11.0
Dale,9.0,2015,,
Colby,9.0,2015,,
Chase,9.0,2015,1.0,10.0
Albie,9.0,2015,,
Rudy,10.0,2015,,
Reilly,10.0,2015,2.0,12.0
Kenneth,10.0,2015,,
Jaiden,10.0,2015,,
Jai,10.0,2015,,
Reagan,8.0,2015,3.0,11.0
Maxwell,25.0,2015,,
Euan,92.0,2015,,
Freddie,93.0,2015,,
Blake,94.0,2015,5.0,99.0
Tyler,98.0,2015,,
Ben,103.0,2015,,
Jude,105.0,2015,2.0,107.0
Theo,106.0,2015,1.0,107.0
Kai,107.0,2015,,
Aiden,107.0,2015,,
Cooper,110.0,2015,1.0,111.0
Robert,112.0,2015,,
Cole,114.0,2015,2.0,116.0
Angus,114.0,2015,,
Arran,115.0,2015,1.0,116.0
John,119.0,2015,,
Jake,120.0,2015,,
Fraser,122.0,2015,,
Jayden,108.0,2015,2.0,110.0
Leon,123.0,2015,,
Blair,85.0,2015,8.0,93.0
Kayden,62.0,2015,1.0,63.0
Ross,65.0,2015,,
Callan,65.0,2015,1.0,66.0
Harvey,68.0,2015,,
Carson,69.0,2015,,
Rhys,70.0,2015,,
Calum,70.0,2015,,
Robbie,85.0,2015,,
Sonny,72.0,2015,,
Elliot,72.0,2015,2.0,74.0
Luca,76.0,2015,,
Cody,76.0,2015,2.0,78.0
Reuben,78.0,2015,,
Christopher,80.0,2015,,
Jay,81.0,2015,,
Aidan,81.0,2015,,
Sam,83.0,2015,,
Kian,84.0,2015,,
Evan,72.0,2015,1.0,73.0
Finn,125.0,2015,,
George,127.0,2015,,
Rory,233.0,2015,,
Thomas,240.0,2015,,
Adam,242.0,2015,,
Aaron,242.0,2015,,
Callum,248.0,2015,,
Max,249.0,2015,,
Alfie,249.0,2015,,
Noah,265.0,2015,,
Cameron,221.0,2015,2.0,223.0
Mason,271.0,2015,,
Finlay,277.0,2015,1.0,278.0
Daniel,282.0,2015,,
Harris,306.0,2015,2.0,308.0
Logan,311.0,2015,,
Charlie,342.0,2015,20.0,362.0
Alexander,349.0,2015,,
Lewis,371.0,2015,,
James,416.0,2015,,
Leo,275.0,2015,,
Matthew,202.0,2015,,
Michael,131.0,2015,,
Kyle,136.0,2015,,
Luke,144.0,2015,,
Connor,144.0,2015,,
Andrew,145.0,2015,,
Ollie,150.0,2015,,
David,155.0,2015,,
Riley,156.0,2015,6.0,162.0
Samuel,157.0,2015,,
Dylan,158.0,2015,7.0,165.0
Joseph,160.0,2015,,
Harrison,167.0,2015,,
Jamie,168.0,2015,8.0,176.0
Ryan,172.0,2015,,
Liam,176.0,2015,,
William,181.0,2015,,
Brodie,193.0,2015,9.0,202.0
Joshua,197.0,2015,,
Lyle,62.0,2015,1.0,63.0
Scott,62.0,2015,,
Hunter,61.0,2015,,
Caelan,31.0,2015,,
Robin,33.0,2015,7.0,40.0
Louie,33.0,2015,,
Finley,33.0,2015,1.0,34.0
Stephen,34.0,2015,,
Joel,34.0,2015,,
Hayden,34.0,2015,1.0,35.0
Cian,31.0,2015,,
Frankie,35.0,2015,17.0,52.0
Craig,35.0,2015,,
Bailey,35.0,2015,6.0,41.0
Struan,36.0,2015,1.0,37.0
Layton,36.0,2015,,
Keir,36.0,2015,,
Ruairidh,35.0,2015,,
Findlay,31.0,2015,,
Ciaran,30.0,2015,,
Levi,25.0,2015,,
Kevin,25.0,2015,,
Grayson,25.0,2015,,
Tommy,26.0,2015,,
Ruben,26.0,2015,,
Duncan,26.0,2015,,
Leighton,27.0,2015,3.0,30.0
Paul,28.0,2015,,
Arlo,28.0,2015,4.0,32.0
Mitchell,29.0,2015,,
Alistair,29.0,2015,,
Peter,30.0,2015,,
Flynn,37.0,2015,,
Shay,47.0,2015,2.0,49.0
Kaiden,47.0,2015,,
Charles,48.0,2015,,
Parker,50.0,2015,1.0,51.0
Harley,51.0,2015,27.0,78.0
Carter,51.0,2015,,
Brody,51.0,2015,,
Mohammed,55.0,2015,,
Austin,55.0,2015,,
Elliott,46.0,2015,1.0,47.0
Sean,56.0,2015,,
Gabriel,56.0,2015,1.0,57.0
Jax,57.0,2015,1.0,58.0
Marcus,59.0,2015,,
Innes,59.0,2015,1.0,60.0
Alex,60.0,2015,15.0,75.0
Jordan,56.0,2015,,
Louis,45.0,2015,,
Mohammad,45.0,2015,,
Eli,37.0,2015,,
Danny,37.0,2015,,
Ashton,37.0,2015,2.0,39.0
Steven,38.0,2015,,
Ellis,38.0,2015,28.0,66.0
Reece,40.0,2015,,
Nicholas,40.0,2015,,
Ewan,40.0,2015,,
Mark,41.0,2015,,
Conor,41.0,2015,,
Dominic,42.0,2015,,
Alan,42.0,2015,,
Jason,43.0,2015,,
Kieran,44.0,2015,,
Joey,44.0,2015,2.0,46.0
Roman,45.0,2015,,
Corey,61.0,2015,,
Ayan,3.0,2015,1.0,4.0
Bo,3.0,2015,2.0,5.0
Aarron,3.0,2015,,
Bodhi,3.0,2015,,
Derren,3.0,2015,,
Darryl,3.0,2015,,
Corrie,3.0,2015,,
Codi,3.0,2015,2.0,5.0
Cailin,3.0,2015,1.0,4.0
Brooklyn,3.0,2015,15.0,18.0
Kyran,4.0,2015,,
Kaelan,4.0,2015,1.0,5.0
Moray,4.0,2015,,
Torran,4.0,2015,1.0,5.0
Sami,4.0,2015,,
Reiss,4.0,2015,,
Regan,4.0,2015,3.0,7.0
Rana,4.0,2015,,
Derry,3.0,2015,,
Rae,3.0,2015,6.0,9.0
Presley,3.0,2015,1.0,4.0
Peyton,3.0,2015,23.0,26.0
Orin,3.0,2015,,
Neil,3.0,2015,,
Mackenzie,3.0,2015,10.0,13.0
Monroe,3.0,2015,1.0,4.0
Rylee,3.0,2015,1.0,4.0
Laurie,3.0,2015,3.0,6.0
Isa,3.0,2015,1.0,4.0
Hadley,3.0,2015,2.0,5.0
Fynn,3.0,2015,,
Jordon,3.0,2015,,
Kye,3.0,2015,,
Kristian,3.0,2015,,
Kris,3.0,2015,,
Kori,3.0,2015,,
Kaylan,3.0,2015,,
Roan,8.0,2015,,
Jesse,6.0,2015,,
Jerry,6.0,2015,,
Innis,6.0,2015,,
Graeme,6.0,2015,,
Devyn,6.0,2015,3.0,9.0
Cairn,6.0,2015,2.0,8.0
Blaine,6.0,2015,,
Eden,6.0,2015,43.0,49.0
Remy,6.0,2015,1.0,7.0
Reid,6.0,2015,,
Ray,6.0,2015,,
Orrin,6.0,2015,,
Nairn,6.0,2015,2.0,8.0
Morgan,6.0,2015,17.0,23.0
Kodie,6.0,2015,1.0,7.0
Kodi,6.0,2015,3.0,9.0
Haris,7.0,2015,1.0,8.0
Dillon,7.0,2015,,
Daryl,7.0,2015,,
Cruz,7.0,2015,,
Bryan,7.0,2015,,
Cory,7.0,2015,,
Torin,7.0,2015,,
Shae,7.0,2015,2.0,9.0
Ruari,7.0,2015,,
Rian,7.0,2015,1.0,8.0
Munro,7.0,2015,1.0,8.0
Millar,7.0,2015,2.0,9.0
Lucca,7.0,2015,1.0,8.0
Brady,4.0,2015,,
Arin,4.0,2015,,
Ari,4.0,2015,1.0,5.0
Chris,4.0,2015,,
Garry,4.0,2015,,
Derek,4.0,2015,,
Codie,4.0,2015,2.0,6.0
Devon,5.0,2015,6.0,11.0
Corran,5.0,2015,,
Allan,5.0,2015,,
Oakley,5.0,2015,1.0,6.0
Michal,5.0,2015,,
Mckenzie,5.0,2015,1.0,6.0
Laurence,5.0,2015,,
Kaden,5.0,2015,,
Jaden,5.0,2015,,
Haydn,5.0,2015,,
Perry,1.0,2015,2.0,3.0
Robyn,1.0,2015,104.0,105.0
River,1.0,2015,9.0,10.0
Rikki,1.0,2015,,
Raja,1.0,2015,,
Remi,1.0,2015,9.0,10.0
Maxi,1.0,2015,,
Mika,1.0,2015,4.0,5.0
Michele,1.0,2015,,
Niki,1.0,2015,1.0,2.0
Nicol,1.0,2015,2.0,3.0
Nur,1.0,2015,,
Noor,1.0,2015,8.0,9.0
Noa,1.0,2015,3.0,4.0
Tiree,1.0,2015,1.0,2.0
Tylar,1.0,2015,,
Winter,1.0,2015,9.0,10.0
Zhi,1.0,2015,2.0,3.0
Zi,1.0,2015,4.0,5.0
Yu,1.0,2015,2.0,3.0
Shawn,1.0,2015,,
Sawyer,1.0,2015,,
Rowen,1.0,2015,2.0,3.0
Tian,1.0,2015,,
Terry,1.0,2015,,
Skyler,1.0,2015,12.0,13.0
Skylar,1.0,2015,18.0,19.0
Skye,1.0,2015,144.0,145.0
Tai,1.0,2015,,
Sunny,1.0,2015,4.0,5.0
Gareth,1.0,2015,,
Favour,1.0,2015,2.0,3.0
Harper,1.0,2015,128.0,129.0
Harlow,1.0,2015,16.0,17.0
Darian,1.0,2015,,
Elisha,1.0,2015,2.0,3.0
Dion,1.0,2015,1.0,2.0
Kinley,1.0,2015,2.0,3.0
Kieren,1.0,2015,,
Kelly,1.0,2015,2.0,3.0
Lorne,1.0,2015,,
Leigh,1.0,2015,,
Kaya,1.0,2015,7.0,8.0
Jaye,1.0,2015,,
Indy,1.0,2015,4.0,5.0
Jaimie,1.0,2015,1.0,2.0
Jaidyn,1.0,2015,1.0,2.0
Jocelyn,1.0,2015,,
Jody,1.0,2015,,
Kamryn,1.0,2015,3.0,4.0
Kasey,1.0,2015,9.0,10.0
Karsyn,1.0,2015,1.0,2.0
Jordin,1.0,2015,,
Johan,1.0,2015,,
Ka,1.0,2015,,
Jules,1.0,2015,,
Jack,565.0,2015,,
Akira,1.0,2015,5.0,6.0
Lisa,,2016,4.0,
Linda,,2016,4.0,
Lea,,2016,4.0,
Kirsten,,2016,4.0,
Jodie,,2016,4.0,
Joanne,,2016,4.0,
Nur,,2016,4.0,
Dakota,,2016,4.0,
Daniella,,2016,4.0,
Jacqueline,,2016,4.0,
Indi,,2016,4.0,
Fallon,,2016,4.0,
Romi,,2016,4.0,
Blythe,,2016,3.0,
Christie,,2016,3.0,
Ashleigh,,2016,3.0,
Christine,,2016,3.0,
Everly,,2016,3.0,
Danni,,2016,3.0,
Valerie,,2016,4.0,
Toni,,2016,4.0,
Teigan,,2016,4.0,
Frances,,2016,6.0,
Danielle,,2016,6.0,
Claire,,2016,6.0,
Monica,,2016,6.0,
Blaire,,2016,6.0,
Nikola,,2016,7.0,
Melanie,,2016,7.0,
Joni,,2016,7.0,
Ariya,,2016,6.0,
Angela,,2016,6.0,
Andi,,2016,6.0,
Raven,,2016,6.0,
Kerry,,2016,5.0,
Noa,,2016,5.0,
Noor,,2016,5.0,
Sasha,,2016,5.0,
Ruth,,2016,5.0,
Rayne,,2016,5.0,
Shannon,,2016,6.0,
Ashley,,2016,5.0,
Joy,,2016,5.0,
Jade,,2016,5.0,
Indiana,,2016,5.0,
Chelsea,,2016,5.0,
Charli,,2016,2.0,
Broghan,,2016,2.0,
Deborah,,2016,2.0,
Dani,,2016,2.0,
Corrin,,2016,2.0,
Anne,,2016,2.0,
Barbara,,2016,2.0,
Ayomide,,2016,2.0,
Honey,,2016,2.0,
Julie,,2016,2.0,
Jane,,2016,2.0,
Elisha,,2016,2.0,
Ami,,2016,2.0,
Patricia,,2016,3.0,
Nairne,,2016,3.0,
Lesley,,2016,3.0,
Iman,,2016,3.0,
Helen,,2016,3.0,
Jayde,,2016,3.0,
Kimberley,,2016,3.0,
Keryn,,2016,3.0,
Kaya,,2016,3.0,
Kamryn,,2016,3.0,
Jordyn,,2016,3.0,
Jodi,,2016,3.0,
Allison,,2016,2.0,
Euan,80.0,2016,1.0,81.0
Elliot,76.0,2016,,
Alex,75.0,2016,14.0,89.0
Arlo,73.0,2016,,
Cody,72.0,2016,1.0,73.0
Calum,80.0,2016,,
Robbie,72.0,2016,,
Kayden,71.0,2016,,
Conor,70.0,2016,,
Hunter,69.0,2016,,
Callan,68.0,2016,,
Tyler,68.0,2016,1.0,69.0
Corey,67.0,2016,,
Carson,65.0,2016,,
Lyle,65.0,2016,,
Reuben,81.0,2016,,
Ben,107.0,2016,,
George,107.0,2016,,
Kai,107.0,2016,2.0,109.0
Luca,107.0,2016,,
Kyle,106.0,2016,,
Leon,106.0,2016,,
Carter,105.0,2016,1.0,106.0
Aiden,103.0,2016,,
Christopher,82.0,2016,,
Blake,102.0,2016,18.0,120.0
Jake,99.0,2016,,
Jayden,94.0,2016,1.0,95.0
Cooper,93.0,2016,,
Fraser,87.0,2016,,
Aidan,86.0,2016,,
Sam,84.0,2016,1.0,85.0
Blair,83.0,2016,15.0,98.0
Freddie,101.0,2016,,
Rhys,65.0,2016,,
Austin,63.0,2016,,
Innes,63.0,2016,1.0,64.0
Charles,43.0,2016,,
Mohammad,43.0,2016,,
Tommy,43.0,2016,,
Joey,42.0,2016,,
Roman,42.0,2016,,
Eli,41.0,2016,,
Ruairidh,46.0,2016,,
Findlay,41.0,2016,,
Elliott,39.0,2016,1.0,40.0
Frankie,39.0,2016,22.0,61.0
Parker,39.0,2016,6.0,45.0
Reece,39.0,2016,1.0,40.0
Bailey,38.0,2016,9.0,47.0
Flynn,41.0,2016,,
Evan,47.0,2016,1.0,48.0
Ellis,47.0,2016,31.0,78.0
Ross,63.0,2016,,
Sonny,63.0,2016,,
Louis,61.0,2016,,
Mohammed,60.0,2016,,
Scott,60.0,2016,,
Jax,57.0,2016,,
Jay,56.0,2016,,
Louie,56.0,2016,,
Kian,55.0,2016,,
Shay,54.0,2016,1.0,55.0
Struan,54.0,2016,,
Gabriel,53.0,2016,,
Harley,53.0,2016,42.0,95.0
Harvey,53.0,2016,1.0,54.0
Sean,53.0,2016,,
Marcus,51.0,2016,,
Brody,47.0,2016,,
Robert,114.0,2016,,
Finley,38.0,2016,,
Michael,114.0,2016,,
Aria,,2016,251.0,
Grace,,2016,257.0,
Jessica,,2016,309.0,
Amelia,,2016,342.0,
Isla,,2016,391.0,
Olivia,,2016,529.0,
James,421.0,2016,,
Lewis,321.0,2016,,
Noah,307.0,2016,,
Logan,304.0,2016,,
Alexander,302.0,2016,,
Sophie,,2016,416.0,
Leo,299.0,2016,,
Freya,,2016,245.0,
Amber,,2016,115.0,
Robyn,,2016,116.0,
Zoe,,2016,118.0,
Katie,,2016,126.0,
Holly,,2016,132.0,
Erin,,2016,156.0,
Anna,,2016,182.0,
Eilidh,,2016,184.0,
Emma,,2016,194.0,
Charlie,297.0,2016,18.0,315.0
Ollie,153.0,2016,1.0,154.0
Samuel,152.0,2016,,
Connor,146.0,2016,,
Jamie,145.0,2016,1.0,146.0
Luke,142.0,2016,,
Theo,140.0,2016,,
Andrew,135.0,2016,,
Liam,154.0,2016,,
Joseph,134.0,2016,,
Jude,132.0,2016,1.0,133.0
Ryan,132.0,2016,,
Arran,127.0,2016,,
Angus,123.0,2016,,
David,122.0,2016,,
John,121.0,2016,,
Cole,117.0,2016,,
Riley,157.0,2016,17.0,174.0
Dylan,158.0,2016,2.0,160.0
Finn,166.0,2016,2.0,168.0
Harris,274.0,2016,2.0,276.0
Finlay,259.0,2016,,
Alfie,257.0,2016,,
Mason,256.0,2016,,
Daniel,246.0,2016,,
Aaron,240.0,2016,,
Max,230.0,2016,,
Matthew,227.0,2016,,
Thomas,225.0,2016,,
Adam,216.0,2016,,
Rory,211.0,2016,1.0,212.0
Joshua,196.0,2016,,
Callum,194.0,2016,,
Brodie,182.0,2016,8.0,190.0
Cameron,181.0,2016,5.0,186.0
Harrison,180.0,2016,,
William,174.0,2016,,
Mark,38.0,2016,,
Peter,38.0,2016,,
Francis,15.0,2016,,
Lennox,15.0,2016,3.0,18.0
Muhammed,15.0,2016,,
Stuart,15.0,2016,,
Cayden,15.0,2016,,
Brooklyn,14.0,2016,16.0,30.0
Dean,14.0,2016,,
Douglas,14.0,2016,,
Billy,14.0,2016,,
Rudi,14.0,2016,,
Brayden,15.0,2016,,
Cruz,17.0,2016,,
Ian,17.0,2016,,
Leyton,17.0,2016,1.0,18.0
Preston,17.0,2016,,
Rio,17.0,2016,2.0,19.0
Adrian,15.0,2016,,
Robin,17.0,2016,5.0,22.0
Ali,16.0,2016,2.0,18.0
Gary,16.0,2016,,
Kenzie,16.0,2016,8.0,24.0
Lennon,16.0,2016,3.0,19.0
Taylor,17.0,2016,22.0,39.0
Darren,13.0,2016,,
Fionn,13.0,2016,,
Zain,12.0,2016,,
Albie,11.0,2016,,
Colin,11.0,2016,,
Daryl,11.0,2016,,
Luka,11.0,2016,,
Micah,11.0,2016,1.0,12.0
Oran,11.0,2016,,
Sandy,12.0,2016,,
Roan,12.0,2016,1.0,13.0
Kade,13.0,2016,,
Kenneth,13.0,2016,,
Lawson,13.0,2016,1.0,14.0
Marc,13.0,2016,,
Mitchell,13.0,2016,,
Richard,13.0,2016,,
Christian,12.0,2016,,
Darragh,12.0,2016,,
Keegan,12.0,2016,,
Nairn,12.0,2016,1.0,13.0
Ayden,17.0,2016,,
Quinn,31.0,2016,56.0,87.0
Cohen,30.0,2016,,
Grayson,30.0,2016,,
Levi,30.0,2016,2.0,32.0
Rowan,30.0,2016,27.0,57.0
Casey,28.0,2016,21.0,49.0
Joel,28.0,2016,,
Campbell,31.0,2016,,
Layton,28.0,2016,,
Ronan,28.0,2016,,
Teddy,28.0,2016,2.0,30.0
Ruben,27.0,2016,,
Steven,27.0,2016,,
Caelan,26.0,2016,,
Duncan,26.0,2016,,
Kieran,32.0,2016,,
Paul,37.0,2016,,
Ezra,36.0,2016,,
Jason,36.0,2016,,
Kaiden,36.0,2016,,
Ewan,35.0,2016,,
Joe,35.0,2016,,
Jordan,35.0,2016,,
Dominic,34.0,2016,,
Hayden,34.0,2016,3.0,37.0
Alan,33.0,2016,,
Ashton,33.0,2016,,
Felix,33.0,2016,1.0,34.0
Stephen,33.0,2016,,
Toby,33.0,2016,,
Nicholas,26.0,2016,,
Skye,,2016,114.0,
Bobby,25.0,2016,,
Allan,20.0,2016,,
Jan,20.0,2016,,
Miller,20.0,2016,,
Craig,19.0,2016,,
